lon,lat,Num_Cases,Address
-0.13772920318632,51.513027341801504,1,49 Marshall Street
-0.137517898623935,51.512429624491034,1,39 Beak Street
-0.137469555569451,51.512383794710694,1,38 Beak Street
-0.137543615018975,51.512924295000673,4,1 Marshall Street
-0.137517898623935,51.512429624491034,3,39 Beak Street
-0.137396763662038,51.513164179898801,2,1 Broadwick Street
-0.137482521024393,51.512725702475656,1,1 Marshall Street
-0.137543615018975,51.512924295000673,2,1 Marshall Street
-0.137298346453625,51.513479565979928,2,9 Dufours Place
-0.137360192618513,51.513114304157142,3,61 Broadwick Street
-0.137298346453625,51.513479565979928,2,9 Dufours Place
-0.137506477282433,51.512384892463864,1,7 Upper James Street
-0.137298346453625,51.513479565979928,1,9 Dufours Place
-0.137409801258895,51.512756645763879,2,2 Marshall Street
-0.138314594232395,51.513928557210072,5,19 Marshall Street
-0.137218683303818,51.513502969706316,1,15 Dufours Place
-0.137360192618513,51.513114304157142,2,61 Broadwick Street
-0.13727805788102,51.512637627486853,1,1 Marshall Street
-0.137241802844691,51.512236001182544,1,1 Upper James Street
-0.137360192618513,51.513114304157142,3,61 Broadwick Street
-0.13727805788102,51.512637627486853,1,1 Marshall Street
-0.137241802844691,51.512236001182544,1,1 Upper James Street
-0.137183369709016,51.514855258105733,1,21 Poland Street
-0.137298346453625,51.513479565979928,1,9 Dufours Place
-0.137231532711895,51.512559303564338,2,51 Beak Street
-0.137017118014696,51.514462345378725,3,1 Poland Street
-0.137041496368669,51.514642327194089,2,13 Poland Street
-0.137360192618513,51.513114304157142,1,61 Broadwick Street
-0.137007719420215,51.512644468350494,1,53 Beak Street
-0.136926526750726,51.5132417827243,4,47 Broadwick Street
-0.136986332394545,51.512573219792628,2,30 Bridle Lane
-0.136935737325466,51.514483340592747,3,12 Poland Street
-0.136902134868287,51.513311361742929,2,54 Broadwick Street
-0.136885133367241,51.512686212296032,1,67 Beak Street
-0.136850981066356,51.514219004782014,3,53 Poland Street
-0.136739958209336,51.513363578262954,3,52 Broadwick Street
-0.136829220101778,51.513273112665999,18,45 Broadwick Street
-0.136796503497615,51.514912617109481,3,17 Noel Street
-0.136784506179772,51.512720193532125,1,69 Beak Street
-0.136729595385193,51.514182665693909,1,9 Poland Street
-0.136688674465588,51.513986323919688,1,55 Poland Street
-0.136731914760825,51.513304442559864,3,43 Broadwick Street
-0.136739958209336,51.513363578262954,1,52 Broadwick Street
-0.136674998199874,51.513966716092241,1,57 Poland Street
-0.136729595385193,51.514182665693909,3,9 Poland Street
-0.136683878901207,51.512754173781296,1,71 Beak Street
-0.136731914760825,51.513304442559864,4,43 Broadwick Street
-0.136564001866628,51.513407228212316,4,50 Broadwick Street
-0.136489911399766,51.513701354643516,2,59 Poland Street
-0.136485080721237,51.514985248096579,1,19 Noel Street
-0.136541239260785,51.51273996813994,1,48 Beak Street
-0.136506171328023,51.513275889227096,1,51 Lexington Street
-0.136564737155684,51.512794680280919,1,75 Beak Street
-0.136522090224345,51.513418262014277,1,46 Broadwick Street
-0.136466840892906,51.512605995600502,1,23 Great Pulteney Street
-0.136501645172959,51.513855864538307,1,7 Poland Street
-0.136581232960756,51.512199314954529,1,13 Bridle Lane
-0.136564737155684,51.512794680280919,2,75 Beak Street
-0.136376144928749,51.513105955038206,5,47 Lexington Street
-0.13645655060362,51.514519537544771,2,14 Darblay Street
-0.136320554405141,51.515336844499366,1,48 Berwick Street
-0.136425429144539,51.513297811686634,2,1 Lexington Street
-0.136374458091701,51.512492257785524,1,25 Great Pulteney Street
-0.136327573955782,51.51288454543603,1,77 Beak Street
-0.136018692070292,51.512175773778978,1,1 Great Pulteney Street
-0.136425429144539,51.513297811686634,2,1 Lexington Street
-0.136282074416158,51.512378518071621,1,27 Great Pulteney Street
-0.136194929676063,51.514242101958651,1,1 Portland Mews
-0.136287364873846,51.512999433118694,2,43 Lexington Street
-0.136400344295714,51.512792786822502,1,1 Beak Street
-0.136018692070292,51.512175773778978,1,1 Great Pulteney Street
-0.136260435248647,51.514579133354488,1,12 Darblay Street
-0.136295976754334,51.513424196631128,1,1 Broadwick Street
-0.136282074416158,51.512378518071621,1,27 Great Pulteney Street
-0.136210842288661,51.513026592428616,1,44 Lexington Street
-0.136160099440724,51.514292456956866,2,9 Portland Mews
-0.136165747989404,51.51454689795267,1,25 Darblay Street
-0.136210842288661,51.513026592428616,3,44 Lexington Street
-0.136254308733868,51.513436216661603,2,31 Broadwick Street
-0.136185892074431,51.513507940767234,4,32 Broadwick Street
-0.136003727921995,51.513974449706382,2,10 Livonia Street
-0.136111647433026,51.512816421768278,4,27 Lexington Street
-0.136018692070292,51.512175773778978,1,1 Great Pulteney Street
-0.136043872863245,51.514023249341761,1,1 Livonia Street
-0.136081697181896,51.514572438684809,1,26 Darblay Street
-0.136024858977376,51.513541406083277,1,1 Broadwick Street
-0.136158357066029,51.513455864165337,2,33 Broadwick Street
-0.136018692070292,51.512175773778978,1,1 Great Pulteney Street
-0.136003727921995,51.513974449706382,5,10 Livonia Street
-0.136111647433026,51.512816421768278,1,27 Lexington Street
-0.136116500150721,51.512923193990922,1,38 Lexington Street
-0.136034123906094,51.514872724383807,1,70 Berwick Street
-0.136018692070292,51.512175773778978,2,1 Great Pulteney Street
-0.135759530737467,51.513620782725752,1,30 Broadwick Street
-0.135977852599173,51.513002084712454,1,7 Silver Place
-0.13595820433533,51.512768562149539,1,36 Lexington Street
-0.135997647721439,51.514597979390288,1,27 Darblay Street
-0.135976169681245,51.51350105281459,3,16 Ingestre Place
-0.135983471360176,51.512691901047411,3,1 Lexington Street
-0.136003727921995,51.513974449706382,4,10 Livonia Street
-0.136018692070292,51.512175773778978,1,1 Great Pulteney Street
-0.136120999112947,51.512894641081289,2,1 Silver Place
-0.135890978744628,51.514061548980187,1,7 Portland Mews
-0.135759530737467,51.513620782725752,4,30 Broadwick Street
-0.135977852599173,51.513002084712454,1,7 Silver Place
-0.135926960091828,51.512636734690467,2,1 Lexington Street
-0.13586386248098,51.51193658168922,4,35 Great Pulteney Street
-0.136120999112947,51.512894641081289,2,1 Silver Place
-0.135694927601828,51.51413229016169,1,1 Livonia Street
-0.135759530737467,51.513620782725752,5,30 Broadwick Street
-0.135794426114985,51.513060771921566,1,6 Silver Place
-0.135655672663753,51.514083209947238,2,14 Livonia Street
-0.135826099241175,51.512537522733219,1,1 Lexington Street
-0.135797329359472,51.513302768942999,1,14 Ingestre Place
-0.13557072293013,51.513070703495892,2,2 Silver Place
-0.136018692070292,51.512175773778978,2,1 Great Pulteney Street
-0.135834749770016,51.515152869344142,1,24 Hollen Street
-0.135759530737467,51.513620782725752,1,30 Broadwick Street
-0.135694927601828,51.51413229016169,2,1 Livonia Street
-0.135794426114985,51.513060771921566,1,6 Silver Place
-0.135797329359472,51.513302768942999,3,14 Ingestre Place
-0.136018692070292,51.512175773778978,1,1 Great Pulteney Street
-0.135623232975163,51.513100650438744,1,12 Ingestre Place
-0.135611002045904,51.513119458906139,2,5 Silver Place
-0.135671666444857,51.514418727800646,1,77 Berwick Street
-0.135751801408739,51.512566977467237,2,34 Lexington Street
-0.136018692070292,51.512175773778978,3,1 Great Pulteney Street
-0.13557072293013,51.513070703495892,4,2 Silver Place
-0.135578652404099,51.514301932123672,2,79 Berwick Street
-0.13561930880416,51.514476442442401,1,34 Berwick Street
-0.135759530737467,51.513620782725752,3,30 Broadwick Street
-0.135597562545343,51.513069404941355,1,8 Ingestre Place
-0.135457981350745,51.514686553799152,2,17 Wardour Mews
-0.135597562545343,51.513069404941355,1,8 Ingestre Place
-0.135513007677254,51.514342962401905,1,32 Berwick Street
-0.13537711622136,51.513746060498462,3,20 Broadwick Street
-0.135694927601828,51.51413229016169,1,1 Livonia Street
-0.135513007677254,51.514342962401905,1,32 Berwick Street
-0.13537711622136,51.513746060498462,5,20 Broadwick Street
-0.135597562545343,51.513069404941355,1,8 Ingestre Place
-0.135412990440499,51.514099079575232,3,82 Berwick Street
-0.135345782131964,51.515160465797031,1,183 Wardour Street
-0.13547038563361,51.51219830447527,1,1 Lexington Street
-0.135335209608203,51.514124819769584,1,1 Berwick Street
-0.135297937882529,51.513964819707468,5,83 Berwick Street
-0.135597562545343,51.513069404941355,2,8 Ingestre Place
-0.13536791455991,51.51353086076346,1,1 Hopkins Street
-0.135333130774639,51.512081631657772,1,1 Lexington Street
-0.135335209608203,51.514124819769584,2,1 Berwick Street
-0.135399314294558,51.512230695304645,1,1 Lexington Street
-0.135133920529197,51.513522018189903,2,1 Kemp Court
-0.135335500587908,51.513697740950342,1,13 Broadwick Street
-0.135220524768602,51.515122562680737,1,172 Wardour Street
-0.134841048157466,51.512850754773162,7,7 Ingestre Place
-0.135089508254684,51.513474672627453,2,1 Kemp Court
-0.135335500587908,51.513697740950342,1,13 Broadwick Street
-0.135220262099786,51.513990680216324,2,23 Berwick Street
-0.135038436686543,51.513167433175603,1,1 Hopkins Street
-0.135133920529197,51.513522018189903,1,1 Kemp Court
-0.135038436686543,51.513167433175603,1,1 Hopkins Street
-0.135145602601385,51.512026395491077,1,1 Lexington Street
-0.134841048157466,51.512850754773162,3,7 Ingestre Place
-0.135097122626987,51.511913080277481,4,1 Lexington Street
-0.135038436686543,51.513167433175603,5,1 Hopkins Street
-0.135133920529197,51.513522018189903,2,1 Kemp Court
-0.134926307697047,51.515474363915331,1,15 Hollen Street
-0.13497951207122,51.513899369568648,1,1 Broadwick Street
-0.13482842507813,51.51257389495413,3,1 Peter Street
-0.134784974021369,51.512526204890904,1,20 Peter Street
-0.134663543467989,51.512047224483304,1,28 Brewer Street
-0.134841048157466,51.512850754773162,1,7 Ingestre Place
-0.13480556289069,51.513418531908215,3,89 Berwick Street
-0.134836220776508,51.511954727793807,1,30 Brewer Street
-0.1348340535104,51.51356333851065,1,18 Berwick Street
-0.134858083868299,51.513999683224256,1,8 Broadwick Street
-0.134802213407581,51.514445243886414,1,147 Wardour Street
-0.134784974021369,51.512526204890904,2,20 Peter Street
-0.134593622208416,51.514894509488926,1,2 Sheraton Street
-0.134673914457364,51.513732916549117,1,3 Duck Lane
-0.134784974021369,51.512526204890904,1,20 Peter Street
-0.134784974021369,51.512526204890904,1,20 Peter Street
-0.134678910794948,51.513389539733531,2,14 Berwick Street
-0.134673914457364,51.513732916549117,1,3 Duck Lane
-0.13468228127087,51.514418210357064,1,134 Wardour Street
-0.134640344896201,51.513345674671989,1,13 Berwick Street
-0.134739798923405,51.512746026998549,1,1 Hopkins Street
-0.134629428611997,51.514229105196286,1,145 Wardour Street
-0.134564300859671,51.513258255317609,2,11 Berwick Street
-0.134565220068149,51.514028225063228,1,7 Broadwick Street
-0.134661355696275,51.512583029814252,9,5 Greens Court
-0.134526279061705,51.513214543827083,1,10 Berwick Street
-0.134502055040526,51.515869857293346,1,4 Great Chapel Street
-0.134465741840225,51.512398883744417,2,7 Greens Court
-0.134774010854724,51.511824509430021,1,25 Great Windmill Street
-0.134502055040526,51.515869857293346,1,4 Great Chapel Street
-0.134560242329173,51.512095688428737,1,26 Brewer Street
-0.13444447830721,51.514137558312477,2,122 Wardour Street
-0.134450235511616,51.513127123505669,2,8 Berwick Street
-0.134678910794948,51.513389539733531,1,14 Berwick Street
-0.134408526478784,51.512165671926063,1,24 Brewer Street
-0.134457462274671,51.512490499030001,1,6 Greens Court
-0.134355559164563,51.514049337492608,2,116 Wardour Street
-0.134465741840225,51.512398883744417,2,7 Greens Court
-0.134412213815881,51.513083413776748,1,7 Berwick Street
-0.134474539164914,51.51130317308742,1,14 Ham Yard
-0.134374190808963,51.513039703103097,8,6 Berwick Street
-0.134513061215548,51.514211473061032,1,124 Wardour Street
-0.134355559164563,51.514049337492608,1,116 Wardour Street
-0.134336169256576,51.512995993351197,2,5 Berwick Street
-0.134260125067158,51.513807480531725,1,123 Wardour Street
-0.134287586825399,51.514562951098881,2,1 Saint Annes Court
-0.134260143382998,51.512908555340999,1,3 Berwick Street
-0.134155220462759,51.513661168880304,1,119 Wardour Street
-0.134179676159137,51.513829818766716,5,102 Wardour Street
-0.134287586825399,51.514562951098881,1,1 Saint Annes Court
-0.134135466617583,51.513632149882753,2,117 Wardour Street
-0.134200572507427,51.514045759670672,1,1 Flaxman Court
-0.133923373092379,51.513312931073948,1,109 Wardour Street
-0.13416920303159,51.511102212209295,1,41 Great Windmill Street
-0.134120753899746,51.510648626224189,1,19 A401
-0.134074773149938,51.51368350798019,1,98 Wardour Street
-0.134150075668264,51.512285686209445,1,18 Brewer Street
-0.133756936581015,51.514705303309945,2,29 Saint Annes Court
-0.134029420184636,51.51347254098912,2,113 Wardour Street
-0.134200572507427,51.514045759670672,2,1 Flaxman Court
-0.134001034810787,51.513573293869484,1,94 Wardour Street
-0.133948012581765,51.51349348849643,1,92 Wardour Street
-0.134183353534006,51.512201390944448,1,13 Brewer Street
-0.133756936581015,51.514705303309945,1,29 Saint Annes Court
-0.133670770730307,51.512148276233063,1,59 Rupert Street
-0.133314928702337,51.514234850729679,1,3 Richmond Buildings
-0.134018472561015,51.512579250511344,1,5 Walkers Court
-0.133756936581015,51.514705303309945,1,29 Saint Annes Court
-0.133756936581015,51.514705303309945,5,29 Saint Annes Court
-0.133920469318728,51.512859762634349,1,29 Peter Street
-0.133756936581015,51.514705303309945,1,29 Saint Annes Court
-0.133756936581015,51.514705303309945,1,29 Saint Annes Court
-0.133859451140866,51.512407429801961,1,6 Brewer Street
-0.133575760069785,51.512533576730291,1,4 Brewer Street
-0.133756936581015,51.514705303309945,4,29 Saint Annes Court
-0.133756936581015,51.514705303309945,1,29 Saint Annes Court
-0.133420584644798,51.513151295612431,1,1 Meard Street
-0.133179227184481,51.514566483634745,2,85 Dean Street
-0.133179227184481,51.514566483634745,1,85 Dean Street
-0.133236696227066,51.511659839610282,1,1 Rupert Street
-0.133313046450014,51.513133092082917,2,13 Meard Street
-0.133420584644798,51.513151295612431,1,1 Meard Street
-0.132919720523873,51.513266116965589,1,7 Meard Street
-0.132529026023501,51.513074097234529,1,2 Bourchier Street
-0.132754953769301,51.511166527789612,1,30 Rupert Street
-0.132691227016184,51.511054000593084,1,5 Rupert Court
-0.138595098902119,51.513469814243471,2,1 Marlbrough Court
